"Date","Games"
"2020-10-19","5611"
"2020-10-20","5623"
"2020-10-21","5623"
"2020-10-22","5623"
"2020-10-23","5623"
"2020-10-24","5623"
"2020-10-25","5623"
"2020-10-26","5623"
"2020-10-27","5623"
"2020-10-28","5623"
"2020-10-29","5623"
"2020-10-30","5623"
"2020-10-31","5623"
"2020-11-1","5623"
"2020-11-2","5623"
"2020-11-3","5623"
"2020-11-4","5623"
"2020-11-5","5623"
"2020-11-6","5623"
"2020-11-7","5623"
"2020-11-8","5623"
"2020-11-9","5623"
"2020-11-10","5632"
"2020-11-11","5632"
"2020-11-12","5632"
"2020-11-13","5632"
"2020-11-14","5632"
"2020-11-15","5632"
"2020-11-16","5632"
"2020-11-17","5632"
"2020-11-18","5632"
"2020-11-19","5632"
"2020-11-20","5632"
"2020-11-21","5632"
"2020-11-22","5632"
"2020-11-23","5632"
"2020-11-24","5632"
"2020-11-25","5641"
"2020-11-26","5642"
"2020-11-27","5642"
"2020-11-28","5642"
"2020-11-29","5642"
"2020-11-30","5642"
"2020-12-1","5642"
"2020-12-2","5642"
"2020-12-3","5642"
"2020-12-4","5642"
"2020-12-5","5642"
"2020-12-6","5642"
"2020-12-7","5642"
"2020-12-8","5643"
"2020-12-9","5643"
"2020-12-10","5643"
"2020-12-11","5662"
"2020-12-12","5662"
"2020-12-13","5662"
"2020-12-14","5666"
"2020-12-15","5670"
"2020-12-16","5671"
"2020-12-17","5671"
"2020-12-18","5671"
"2020-12-19","5671"
"2020-12-20","5671"
"2020-12-21","5671"
"2020-12-22","5671"
"2020-12-23","5671"
"2020-12-24","5711"
"2020-12-25","5712"
"2020-12-26","5713"
"2020-12-27","5713"
"2020-12-28","5713"
"2020-12-29","5714"
"2020-12-30","5714"
"2020-12-31","5714"
"2021-1-1","5714"
"2021-1-2","5714"
"2021-1-3","5714"
"2021-1-4","5714"
"2021-1-5","5714"
"2021-1-6","5720"
"2021-1-7","5720"
"2021-1-8","5721"
"2021-1-9","5723"
"2021-1-10","5723"
"2021-1-11","5723"
"2021-1-12","5723"
"2021-1-13","5724"
"2021-1-14","5725"
"2021-1-15","5728"
"2021-1-16","5728"
"2021-1-17","5728"
"2021-1-18","5728"
"2021-1-19","5728"
"2021-1-20","5729"
"2021-1-21","5729"
"2021-1-22","5729"
"2021-1-23","5729"
"2021-1-24","5729"
"2021-1-25","5729"
"2021-1-26","5729"
"2021-1-27","5729"
"2021-1-28","5729"
"2021-1-29","5729"
"2021-1-30","5729"
"2021-1-31","5729"
"2021-2-1","5729"
"2021-2-2","5729"
"2021-2-3","5729"
"2021-2-4","5729"
"2021-2-5","5729"
"2021-2-6","5729"
"2021-2-7","5729"
"2021-2-8","5729"
"2021-2-9","5729"
"2021-2-10","5729"
"2021-2-11","5729"
"2021-2-12","5729"
"2021-2-13","5729"
"2021-2-14","5729"
"2021-2-15","5729"
"2021-2-16","5730"
"2021-2-17","5730"
"2021-2-18","5730"
"2021-2-19","5730"
"2021-2-20","5730"
"2021-2-21","5772"
"2021-2-22","5779"
"2021-2-23","5779"
"2021-2-24","5779"
"2021-2-25","5779"
"2021-2-26","5779"
"2021-2-27","5779"
"2021-2-28","5779"
"2021-3-1","5779"
"2021-3-2","5779"
"2021-3-3","5781"
"2021-3-4","5781"
"2021-3-5","5782"
"2021-3-6","5782"
"2021-3-7","5782"
"2021-3-8","5782"
"2021-3-9","5782"
"2021-3-10","5782"
"2021-3-11","5782"
"2021-3-12","5782"
"2021-3-13","5782"
"2021-3-14","5782"
"2021-3-15","5782"
"2021-3-16","5782"
"2021-3-17","5782"
"2021-3-18","5783"
"2021-3-19","5783"
"2021-3-20","5783"
"2021-3-21","5788"
"2021-3-22","5788"
"2021-3-23","5788"
"2021-3-24","5788"
"2021-3-25","5788"
"2021-3-26","5788"
"2021-3-27","5788"
"2021-3-28","5788"
"2021-3-29","5788"
"2021-3-30","5788"
"2021-3-31","5788"
"2021-4-1","5788"
"2021-4-2","5788"
"2021-4-3","5790"
"2021-4-4","5790"
"2021-4-5","5790"
"2021-4-6","5791"
"2021-4-7","5798"
"2021-4-8","5798"
"2021-4-9","5798"
"2021-4-10","5798"
"2021-4-11","5798"
"2021-4-12","5798"
"2021-4-13","5798"
"2021-4-14","5798"
"2021-4-15","5799"
"2021-4-16","5801"
"2021-4-17","5801"
"2021-4-18","5801"
"2021-4-19","5801"
"2021-4-20","5807"
"2021-4-21","5807"
"2021-4-22","5807"
"2021-4-23","5842"
"2021-4-24","5842"
"2021-4-25","5842"
"2021-4-26","5842"
"2021-4-27","5875"
"2021-4-28","5875"
"2021-4-29","5875"
"2021-4-30","5875"
"2021-5-1","5875"
"2021-5-2","5875"
"2021-5-3","5876"
"2021-5-4","5876"
"2021-5-5","5876"
"2021-5-6","5876"
"2021-5-7","5876"
"2021-5-8","5876"
"2021-5-9","5876"
"2021-5-10","5879"
"2021-5-11","5879"
"2021-5-12","5880"
"2021-5-13","5880"
"2021-5-14","5881"
"2021-5-15","5881"
"2021-5-16","5881"
"2021-5-17","5881"
"2021-5-18","5890"
"2021-5-19","5904"
"2021-5-20","5904"
"2021-5-21","5904"
"2021-5-22","5904"
"2021-5-23","5904"
"2021-5-24","5904"
"2021-5-25","5904"
"2021-5-26","5955"
"2021-5-27","5956"
"2021-5-28","5956"
"2021-5-29","5956"
"2021-5-30","5956"
"2021-5-31","5957"
"2021-6-1","5957"
"2021-6-2","5957"
"2021-6-3","5959"
"2021-6-4","5959"
"2021-6-5","5959"
"2021-6-6","5960"
"2021-6-7","5960"
"2021-6-8","5960"
"2021-6-9","5960"
"2021-6-10","5961"
"2021-6-11","5965"
"2021-6-12","5965"
"2021-6-13","5965"
"2021-6-14","5965"
"2021-6-15","5965"
"2021-6-16","5965"
"2021-6-17","5965"
"2021-6-18","5967"
"2021-6-19","5967"
"2021-6-20","5967"
"2021-6-21","5967"
"2021-6-22","5971"
"2021-6-23","5971"
"2021-6-24","5971"
"2021-6-25","5971"
"2021-6-26","5971"
"2021-6-27","5985"
"2021-6-28","5999"
"2021-6-29","5999"
"2021-6-30","5999"
"2021-7-1","5999"
"2021-7-2","6001"
"2021-7-3","6001"
"2021-7-4","6001"
"2021-7-5","6001"
"2021-7-6","6001"
"2021-7-7","6001"
"2021-7-8","6001"
"2021-7-9","6002"
"2021-7-10","6002"
"2021-7-11","6002"
"2021-7-12","6002"
"2021-7-13","6002"
"2021-7-14","6002"
"2021-7-15","6002"
"2021-7-16","6017"
"2021-7-17","6017"
"2021-7-18","6017"
"2021-7-19","6017"
"2021-7-20","6017"
"2021-7-21","6017"
"2021-7-22","6017"
"2021-7-23","6017"
"2021-7-24","6017"
"2021-7-25","6017"
"2021-7-26","6018"
"2021-7-27","6019"
"2021-7-28","6019"
"2021-7-29","6019"
"2021-7-30","6019"
"2021-7-31","6019"
"2021-8-1","6020"
"2021-8-2","6020"
"2021-8-3","6020"
"2021-8-4","6020"
"2021-8-5","6021"
"2021-8-6","6022"
"2021-8-7","6022"
"2021-8-8","6040"
"2021-8-9","6040"
"2021-8-10","6040"
"2021-8-11","6044"
"2021-8-12","6044"
"2021-8-13","6044"
"2021-8-14","6044"
"2021-8-15","6046"
"2021-8-16","6058"
"2021-8-17","6058"
"2021-8-18","6058"
"2021-8-19","6062"
"2021-8-20","6063"
"2021-8-21","6063"
"2021-8-22","6064"
"2021-8-23","6064"
"2021-8-24","6064"
"2021-8-25","6064"
"2021-8-26","6064"
"2021-8-27","6064"
"2021-8-28","6065"
"2021-8-29","6065"
"2021-8-30","6067"
"2021-8-31","6067"
"2021-9-1","6067"
"2021-9-2","6067"
"2021-9-3","6067"
"2021-9-4","6067"
"2021-9-5","6067"
"2021-9-6","6067"
"2021-9-7","6067"
"2021-9-8","6067"
"2021-9-9","6067"
"2021-9-10","6067"
"2021-9-11","6067"
"2021-9-12","6067"
"2021-9-13","6067"
"2021-9-14","6067"
"2021-9-15","6130"
"2021-9-16","6131"
"2021-9-17","6131"
"2021-9-18","6138"
"2021-9-19","6138"
"2021-9-20","6139"
"2021-9-21","6139"
"2021-9-22","6139"
"2021-9-23","6140"
"2021-9-24","6142"
"2021-9-25","6143"
"2021-9-26","6145"
"2021-9-27","6145"
"2021-9-28","6145"
"2021-9-29","6148"
"2021-9-30","6148"
"2021-10-1","6148"
"2021-10-2","6148"
"2021-10-3","6148"
"2021-10-4","6161"
"2021-10-5","6161"
"2021-10-6","6163"
"2021-10-7","6163"
"2021-10-8","6181"
"2021-10-9","6181"
"2021-10-10","6181"
"2021-10-11","6181"
"2021-10-12","6181"
"2021-10-13","6181"
"2021-10-14","6181"
"2021-10-15","6210"
"2021-10-16","6210"
"2021-10-17","6211"
"2021-10-18","6211"
"2021-10-19","6211"
"2021-10-20","6250"
"2021-10-21","6253"
"2021-10-22","6253"
"2021-10-23","6253"
"2021-10-24","6255"
"2021-10-25","6255"
"2021-10-26","6255"
"2021-10-27","6255"
"2021-10-28","6255"
"2021-10-29","6255"
"2021-10-30","6256"
"2021-10-31","6257"
"2021-11-1","6257"
"2021-11-2","6257"
"2021-11-3","6307"
"2021-11-4","6307"
"2021-11-5","6317"
"2021-11-6","6317"
"2021-11-7","6317"
"2021-11-8","6318"
"2021-11-9","6319"
"2021-11-10","6320"
"2021-11-11","6320"
"2021-11-12","6320"
"2021-11-13","6320"
"2021-11-14","6320"
"2021-11-15","6320"
"2021-11-16","6320"
"2021-11-17","6322"
"2021-11-18","6322"
"2021-11-19","6322"
"2021-11-20","6323"
"2021-11-21","6326"
"2021-11-22","6328"
"2021-11-23","6328"
"2021-11-24","6328"
"2021-11-25","6328"
"2021-11-26","6328"
"2021-11-27","6328"
"2021-11-28","6328"
"2021-11-29","6364"
"2021-11-30","6364"
"2021-12-1","6364"
"2021-12-2","6365"
"2021-12-3","6385"
"2021-12-4","6387"
"2021-12-5","6389"
"2021-12-6","6389"
"2021-12-7","6389"
"2021-12-8","6407"
"2021-12-9","6407"
"2021-12-10","6408"
"2021-12-11","6409"
"2021-12-12","6411"
"2021-12-13","6411"
"2021-12-14","6411"
"2021-12-15","6411"
"2021-12-16","6412"
"2021-12-17","6413"
"2021-12-18","6413"
"2021-12-19","6413"
"2021-12-20","6413"
"2021-12-21","6439"
"2021-12-22","6458"
"2021-12-23","6468"
"2021-12-24","6468"
"2021-12-25","6468"
"2021-12-26","6472"
"2021-12-27","6472"
"2021-12-28","6472"
"2021-12-29","6472"
"2021-12-30","6472"
"2021-12-31","6472"
"2022-1-1","6472"
"2022-1-2","6472"
"2022-1-3","6472"
"2022-1-4","6474"
"2022-1-5","6474"
"2022-1-6","6480"
"2022-1-7","6486"
"2022-1-8","6486"
"2022-1-9","6486"
"2022-1-10","6488"
"2022-1-11","6488"
"2022-1-12","6497"
"2022-1-13","6497"
"2022-1-14","6514"
"2022-1-15","6514"
"2022-1-16","6514"
"2022-1-17","6524"
"2022-1-18","6524"
"2022-1-19","6533"
"2022-1-20","6533"
"2022-1-21","6536"
"2022-1-22","6536"
"2022-1-23","6538"
"2022-1-24","6538"
"2022-1-25","6546"
"2022-1-26","6547"
"2022-1-27","6548"
"2022-1-28","6580"
"2022-1-29","6580"
"2022-1-30","6580"
"2022-1-31","6580"
"2022-2-1","6581"
"2022-2-2","6581"
"2022-2-3","6581"
"2022-2-4","6591"
"2022-2-5","6593"
"2022-2-6","6594"
"2022-2-7","6595"
"2022-2-8","6595"
"2022-2-9","6595"
"2022-2-10","6599"
"2022-2-11","6607"
"2022-2-12","6607"
"2022-2-13","6607"
"2022-2-14","6607"
"2022-2-15","6607"
"2022-2-16","6607"
"2022-2-17","6608"
"2022-2-18","6616"
"2022-2-19","6616"
"2022-2-20","6616"
"2022-2-21","6619"
"2022-2-22","6619"
"2022-2-23","6623"
"2022-2-24","6624"
"2022-2-25","6636"
"2022-2-26","6636"
"2022-2-27","6637"
"2022-2-28","6637"
"2022-3-1","6649"
"2022-3-2","6649"
"2022-3-3","6649"
"2022-3-4","6649"
"2022-3-5","6649"
"2022-3-6","6649"
"2022-3-7","6649"
"2022-3-8","6649"
"2022-3-9","6649"
"2022-3-10","6649"
"2022-3-11","6697"
"2022-3-12","6704"
"2022-3-13","6704"
"2022-3-14","6705"
"2022-3-15","6705"
"2022-3-16","6705"
"2022-3-17","6705"
"2022-3-18","6761"
"2022-3-19","6761"
"2022-3-20","6763"
"2022-3-21","6763"
"2022-3-22","6765"
"2022-3-23","6765"
"2022-3-24","6825"
"2022-3-25","6825"
"2022-3-26","6828"
"2022-3-27","6836"
"2022-3-28","6837"
"2022-3-29","6837"
"2022-3-30","6837"
"2022-3-31","6838"
"2022-4-1","6839"
"2022-4-2","6839"
"2022-4-3","6839"
"2022-4-4","6839"
"2022-4-5","6848"
"2022-4-6","6867"
"2022-4-7","6869"
"2022-4-8","6870"
"2022-4-9","6870"
"2022-4-10","6870"
"2022-4-11","6870"
"2022-4-12","6870"
"2022-4-13","6880"
"2022-4-14","6881"
"2022-4-15","6911"
"2022-4-16","6911"
"2022-4-17","6911"
"2022-4-18","6911"
"2022-4-19","6911"
"2022-4-20","6923"
"2022-4-21","6923"
"2022-4-22","6929"
"2022-4-23","6929"
"2022-4-24","6929"
"2022-4-25","6930"
"2022-4-26","6930"
"2022-4-27","6930"
"2022-4-28","6930"
"2022-4-29","6932"
"2022-4-30","6932"
"2022-5-1","6932"
"2022-5-2","6932"
"2022-5-3","6932"
"2022-5-4","6932"
"2022-5-5","6958"
"2022-5-6","6960"
"2022-5-7","6960"
"2022-5-8","6961"
"2022-5-9","6961"
"2022-5-10","6963"
"2022-5-11","6963"
"2022-5-12","6963"
"2022-5-13","6963"
"2022-5-14","6963"
"2022-5-15","6963"
"2022-5-16","6965"
"2022-5-17","6965"
"2022-5-18","6980"
"2022-5-19","6980"
"2022-5-20","6980"
"2022-5-21","6980"
"2022-5-22","6980"
"2022-5-23","6980"
"2022-5-24","6980"
"2022-5-25","6980"
"2022-5-26","6980"
"2022-5-27","6980"
"2022-5-28","6980"
"2022-5-29","6980"
"2022-5-30","6980"
"2022-5-31","6983"
"2022-6-1","6983"
"2022-6-2","6983"
"2022-6-3","6983"
"2022-6-4","6983"
"2022-6-5","6983"
"2022-6-6","6983"
"2022-6-7","6983"
"2022-6-8","6994"
"2022-6-9","6995"
"2022-6-10","6996"
"2022-6-11","6996"
"2022-6-12","6996"
"2022-6-13","6996"
"2022-6-14","7000"
"2022-6-15","7000"
"2022-6-16","7000"
"2022-6-17","7000"
"2022-6-18","7000"
"2022-6-19","7000"
"2022-6-20","7000"
"2022-6-21","7000"
"2022-6-22","7000"
"2022-6-23","7000"
"2022-6-24","7000"
"2022-6-25","7048"
"2022-6-26","7050"
"2022-6-27","7050"
"2022-6-28","7051"
"2022-6-29","7051"
"2022-6-30","7051"
"2022-7-1","7051"
"2022-7-2","7053"
"2022-7-3","7053"
"2022-7-4","7053"
"2022-7-5","7063"
"2022-7-6","7072"
"2022-7-7","7072"
"2022-7-8","7072"
"2022-7-9","7072"
"2022-7-10","7072"
"2022-7-11","7073"
"2022-7-12","7073"
"2022-7-13","7073"
"2022-7-14","7076"
"2022-7-15","7086"
"2022-7-16","7086"
"2022-7-17","7086"
"2022-7-18","7086"
"2022-7-19","7093"
"2022-7-20","7093"
"2022-7-21","7094"
"2022-7-22","7095"
"2022-7-23","7095"
"2022-7-24","7095"
"2022-7-25","7096"
"2022-7-26","7096"
"2022-7-27","7107"
"2022-7-28","7107"
"2022-7-29","7116"
"2022-7-30","7118"
"2022-7-31","7119"
"2022-8-1","7119"
"2022-8-2","7119"
"2022-8-3","7119"
"2022-8-4","7128"
"2022-8-5","7129"
"2022-8-6","7129"
"2022-8-7","7131"
"2022-8-8","7133"
"2022-8-9","7133"
"2022-8-10","7163"
"2022-8-11","7163"
"2022-8-12","7163"
"2022-8-13","7163"
"2022-8-14","7163"
"2022-8-15","7177"
"2022-8-16","7177"
"2022-8-17","7177"
"2022-8-18","7177"
"2022-8-19","7177"
"2022-8-20","7185"
"2022-8-21","7185"
"2022-8-22","7193"
"2022-8-23","7194"
"2022-8-24","7194"
"2022-8-25","7200"
"2022-8-26","7202"
"2022-8-27","7202"
"2022-8-28","7203"
"2022-8-29","7203"
"2022-8-30","7203"
"2022-8-31","7204"
"2022-9-1","7204"
"2022-9-2","7205"
"2022-9-3","7205"
"2022-9-4","7206"
"2022-9-5","7206"
"2022-9-6","7225"
"2022-9-7","7225"
"2022-9-8","7244"
"2022-9-9","7244"
"2022-9-10","7244"
"2022-9-11","7244"
"2022-9-12","7245"
"2022-9-13","7245"
"2022-9-14","7245"
"2022-9-15","7245"
"2022-9-16","7245"
"2022-9-17","7245"
"2022-9-18","7245"
"2022-9-19","7245"
"2022-9-20","7266"
"2022-9-21","7266"
"2022-9-22","7266"
"2022-9-23","7268"
"2022-9-24","7271"
"2022-9-25","7271"
"2022-9-26","7271"
"2022-9-27","7271"
"2022-9-28","7271"
"2022-9-29","7273"
"2022-9-30","7273"
"2022-10-1","7279"
"2022-10-2","7279"
"2022-10-3","7281"
"2022-10-4","7292"
"2022-10-5","7292"
"2022-10-6","7292"
"2022-10-7","7336"
"2022-10-8","7337"
"2022-10-9","7337"
"2022-10-10","7337"
"2022-10-11","7337"
"2022-10-12","7337"
"2022-10-13","7337"
"2022-10-14","7338"
"2022-10-15","7338"
"2022-10-16","7338"
"2022-10-17","7393"
"2022-10-18","7394"
"2022-10-19","7394"
"2022-10-20","7394"
"2022-10-21","7394"
"2022-10-22","7394"
"2022-10-23","7394"
"2022-10-24","7396"
"2022-10-25","7429"
"2022-10-26","7429"
"2022-10-27","7429"
"2022-10-28","7429"
"2022-10-29","7429"
"2022-10-30","7429"
"2022-10-31","7429"
"2022-11-1","7429"
"2022-11-2","7474"
"2022-11-3","7477"
"2022-11-4","7477"
"2022-11-5","7477"
"2022-11-6","7477"
"2022-11-7","7478"
"2022-11-8","7478"
"2022-11-9","7478"
"2022-11-10","7479"
"2022-11-11","7479"
"2022-11-12","7480"
"2022-11-13","7480"
"2022-11-14","7480"
"2022-11-15","7480"
"2022-11-16","7480"
"2022-11-17","7481"
"2022-11-18","7483"
"2022-11-19","7484"
"2022-11-20","7484"
"2022-11-21","7484"
"2022-11-22","7484"
"2022-11-23","7484"
"2022-11-24","7484"
"2022-11-25","7484"
"2022-11-26","7484"
"2022-11-27","7484"
"2022-11-28","7484"
"2022-11-29","7484"
"2022-11-30","7484"
"2022-12-1","7484"
"2022-12-2","7485"
"2022-12-3","7485"
"2022-12-4","7485"
"2022-12-5","7485"
"2022-12-6","7492"
"2022-12-7","7492"
"2022-12-8","7493"
"2022-12-9","7493"
"2022-12-10","7494"
"2022-12-11","7495"
"2022-12-12","7496"
"2022-12-13","7496"
"2022-12-14","7496"
"2022-12-15","7496"
"2022-12-16","7496"
"2022-12-17","7496"
"2022-12-18","7496"
"2022-12-19","7496"
"2022-12-20","7496"
"2022-12-21","7497"
"2022-12-22","7497"
"2022-12-23","7502"
"2022-12-24","7502"
"2022-12-25","7502"
"2022-12-26","7502"
"2022-12-27","7502"
"2022-12-28","7502"
"2022-12-29","7502"
"2022-12-30","7502"
"2022-12-31","7502"
"2023-1-1","7502"
"2023-1-2","7502"
"2023-1-3","7510"
"2023-1-4","7527"
"2023-1-5","7527"
"2023-1-6","7527"
"2023-1-7","7528"
"2023-1-8","7528"
"2023-1-9","7528"
"2023-1-10","7528"
"2023-1-11","7529"
"2023-1-12","7529"
"2023-1-13","7529"
"2023-1-14","7529"
"2023-1-15","7529"
"2023-1-16","7529"
"2023-1-17","7529"
"2023-1-18","7529"
"2023-1-19","7529"
"2023-1-20","7529"
"2023-1-21","7536"
"2023-1-22","7536"
"2023-1-23","7537"
"2023-1-24","7537"
"2023-1-25","7537"
"2023-1-26","7537"
"2023-1-27","7537"
"2023-1-28","7538"
"2023-1-29","7538"
"2023-1-30","7538"
"2023-1-31","7538"
"2023-2-1","7539"
"2023-2-2","7539"
"2023-2-3","7539"
"2023-2-4","7545"
"2023-2-5","7545"
"2023-2-6","7546"
"2023-2-7","7546"
"2023-2-8","7547"
"2023-2-9","7565"
"2023-2-10","7565"
"2023-2-11","7565"
"2023-2-12","7565"
"2023-2-13","7565"
"2023-2-14","7565"
"2023-2-15","7565"
"2023-2-16","7566"
"2023-2-17","7566"
"2023-2-18","7590"
"2023-2-19","7590"
"2023-2-20","7590"
"2023-2-21","7591"
"2023-2-22","7591"
"2023-2-23","7591"
"2023-2-24","7597"
"2023-2-25","7597"
"2023-2-26","7597"
"2023-2-27","7597"
"2023-2-28","7597"
"2023-3-1","7597"
"2023-3-2","7597"
"2023-3-3","7597"
"2023-3-4","7597"
"2023-3-5","7599"
"2023-3-6","7599"
"2023-3-7","7607"
"2023-3-8","7607"
"2023-3-9","7607"
"2023-3-10","7607"
"2023-3-11","7608"
"2023-3-12","7614"
"2023-3-13","7614"
"2023-3-14","7614"
"2023-3-15","7615"
"2023-3-16","7616"
"2023-3-17","7616"
"2023-3-18","7616"
"2023-3-19","7627"
"2023-3-20","7627"
"2023-3-21","7627"
"2023-3-22","7627"
"2023-3-23","7627"
"2023-3-24","7628"
"2023-3-25","7628"
"2023-3-26","7628"
"2023-3-27","7628"
"2023-3-28","7628"
"2023-3-29","7628"
"2023-3-30","7628"
"2023-3-31","7628"
"2023-4-1","7629"
"2023-4-2","7629"
"2023-4-3","7637"
"2023-4-4","7651"
"2023-4-5","7653"
"2023-4-6","7665"
"2023-4-7","7665"
"2023-4-8","7665"
"2023-4-9","7665"
"2023-4-10","7666"
"2023-4-11","7669"
"2023-4-12","7674"
"2023-4-13","7674"
"2023-4-14","7675"
"2023-4-15","7675"
"2023-4-16","7676"
"2023-4-17","7676"
"2023-4-18","7677"
"2023-4-19","7679"
"2023-4-20","7680"
"2023-4-21","7687"
"2023-4-22","7690"
"2023-4-23","7690"
"2023-4-24","7692"
"2023-4-25","7695"
"2023-4-26","7696"
"2023-4-27","7698"
"2023-4-28","7698"
"2023-4-29","7707"
"2023-4-30","7708"
"2023-5-1","7708"
"2023-5-2","7716"
"2023-5-3","7716"
"2023-5-4","7718"
"2023-5-5","7720"
"2023-5-6","7727"
"2023-5-7","7727"
"2023-5-8","7727"
"2023-5-9","7727"
"2023-5-10","7727"
